timestamp,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,theta_ins,x_ins,y_ins
22742907,-14,19,-12,-88,4,-67,0.0,-0.10687022900763359,0.1450381679389313,0.4500215664139453,-0.054585236041449436,0.001568034725473427,-0.040102877807617184,0.0,0.0,0.0
22752947,-14,19,-12,-88,4,-67,10040.0,-0.10687022900763359,0.1450381679389313,0.6608183166809796,-0.057021232314733446,-0.0032393273496763263,-0.040102877807617184,9.732682338082666e-05,-0.0028125196933405736,-4.2257096804231506e-05
22762924,-8,-8,43,-176,-16,5,9977.0,-0.061068702290076333,-0.061068702290076333,0.8814798433205665,-0.05753264071309605,-0.007912829721547422,0.002992752075195312,0.00023160816899739885,-0.011252897301053244,-0.0004042335702165928
22772920,-16,-3,1,-140,-52,-11,9996.0,-0.12213740458015267,-0.022900763358778626,1.092810268955669,-0.05548260168481963,-0.01208958416951137,-0.006584054565429687,0.0004038285675156627,-0.025388365390694546,-0.0015459742827533328
22782952,-1,18,-23,-84,8,13,10032.0,-0.007633587786259542,0.13740458015267176,1.2675729467716932,-0.05047610660043582,-0.015433733574982879,0.007781155395507812,0.0006104700044714831,-0.04507344953166556,-0.0038880151571316387
22792953,-18,10,-21,-144,40,93,10001.0,-0.13740458015267176,0.07633587786259542,1.3678709395999218,-0.04237219057880912,-0.017604844127354115,0.05566518859863281,0.000840478868401777,-0.06967612109031388,-0.007742297910892608
22802936,-65,-23,33,-120,-248,9,9983.0,-0.4961832061068702,-0.17557251908396945,1.3426187160354426,-0.0312686205692128,-0.01821197526173228,0.0053869537353515625,0.0010766116033270859,-0.09838530840828902,-0.013310048469324211
22812913,14,-7,20,-124,4,37,9977.0,0.10687022900763359,-0.05343511450381679,1.1271558812210936,-0.01758677520233453,-0.016985167398780605,0.022146365356445312,0.0012916443803154879,-0.13012478508770606,-0.02064530753954286
22822915,-30,-22,-7,-196,0,-27,10002.0,-0.22900763358778625,-0.16793893129770993,0.644942254094589,-0.0022309667939475974,-0.013974367703697794,-0.016160861206054686,0.0014463200449111719,-0.16365616266458566,-0.029653379373958635
22832912,-3,-3,6,-92,44,-39,9997.0,-0.022900763358778626,-0.022900763358778626,-0.1896460735446602,0.013211771138161124,-0.009402007180538892,-0.023343466186523436,0.0014860402123968006,-0.19738990862527112,-0.04001515502198344
22842962,0,-49,-2,-108,24,-67,10050.0,0.0,-0.37404580152671757,-1.4665447624717485,0.026314608926853528,-0.003368632409992877,-0.040102877807617184,0.0013407876471693402,-0.23002729718655576,-0.05133968670432002
22852904,-21,-6,-17,-132,-44,-43,9942.0,-0.16030534351145037,-0.04580152671755725,-3.27150118657876,0.0337590901828377,0.004234938120262097,-0.025737667846679687,0.0009297132781165657,-0.25984166941575126,-0.06283709655202409
22863039,-16,-5,21,-120,48,-87,10135.0,-0.12213740458015267,-0.03816793893129771,-5.672883662218687,0.03128119770789986,0.0136171099984282,-0.052073886108398436,0.00013863109708192535,-0.2870514574538816,-0.07407484881033136
22872931,-19,17,-17,-168,-48,-295,9892.0,-0.1450381679389313,0.1297709923664122,-8.702971524683758,0.013577850410525246,0.024941828092714335,-0.17657237243652343,-0.0011023500076112033,-0.31088083160623825,-0.08365182105556809
22882918,-10,5,30,-192,-12,-23,9987.0,-0.07633587786259542,0.03816793893129771,-12.33312647554063,-0.025738282054914366,0.03819897371933598,-0.013766659545898436,-0.0029357093973750035,-0.3341302385889938,-0.09079278294065167
22893229,13,-23,13,-124,-108,-23,10311.0,0.09923664122137404,-0.17557251908396945,-16.44276455545747,-0.09403744875887748,0.0530026985804035,-0.013766659545898436,-0.0055249770095977795,-0.36161610315666226,-0.09409850437001552
22902912,13,-23,13,-124,-108,-23,9683.0,0.09923664122137404,-0.17557251908396945,-20.78260156712343,-0.19925568844634503,0.06828385539229823,-0.013766659545898436,-0.008670524755245813,-0.3972612918625935,-0.09201606548757854
22912926,4,3,-13,-140,16,-75,10014.0,0.030534351145038167,0.022900763358778626,-24.934058834579073,-0.34906633438487006,0.08199147088960486,-0.044891281127929686,-0.012665641334103382,-0.4549178220939548,-0.08294656580921916
22922941,-27,-9,33,-84,24,-467,10015.0,-0.20610687022900764,-0.06870229007633588,-28.267679736522876,-0.5496807962432083,0.09100720053532455,-0.27952304382324217,-0.017315332954651864,-0.5487539878389353,-0.06526748894432799
22933089,-184,-868,-6627,1216,132,393,10148.0,-1.4045801526717556,-6.625954198473282,-29.93637841890748,-0.8037263289094656,0.09132140316905309,0.23523031311035156,-0.02246976830033468,-0.7013458684623829,-0.037201302131769684
22943029,-14,-584,-14196,-1300,2108,-1731,9940.0,-0.10687022900763359,-4.458015267175573,-29.01086204853417,-1.1070709249113124,0.07908390593746885,-1.036090768432617,-0.02758302075300966,-0.9319198191810925,0.0009900923048634688
22952924,367,231,-18051,880,2632,185,9895.0,2.801526717557252,1.7633587786259541,-24.82577550456968,-1.4462160699554027,0.054129268440614206,0.11073182678222655,-0.0322318232748982,-1.2706891893494487,0.0495397011057415
22962979,-159,2063,-8908,-1972,-1028,-1611,10055.0,-1.213740458015267,15.748091603053435,-17.3719581096928,-1.7967930086203832,0.024180973651917684,-0.9642647186279296,-0.03593452367532283,-1.760174067826899,0.10889297173123418
22973053,1303,2125,-170,-8976,-4496,-1779,10074.0,9.946564885496183,16.221374045801525,-7.410537934401539,-2.125598425803636,0.0024234165543265433,-1.064821188354492,-0.03811320827713707,-2.432017169314769,0.17752258992736336
22983249,68,-1952,556,1472,-3004,-3443,10196.0,0.5190839694656488,-14.900763358778626,3.782626683340483,-2.3980244094652003,-0.003765055806632208,-2.060809078979492,-0.03843600852028042,-3.330106443098953,0.25586853665718073
22994682,1522,250,6884,-17044,4912,6345,11433.0,11.618320610687023,1.9083969465648856,14.77969712711925,-2.585526707663609,-0.0006254502633727126,3.797802383422851,-0.036584013051081256,-4.631634768235398,0.3546845164062103
23002935,-726,483,11429,-2912,1092,-43,8253.0,-5.541984732824427,3.687022900763359,24.273970220870247,-2.6736866886459354,-0.0006016892245593371,-0.025737667846679687,-0.03377132842263181,-5.778131364998782,0.43344322030446086
23012960,864,1944,9270,-6140,-1128,2525,10025.0,6.595419847328245,14.83969465648855,31.29292125669058,-2.6691244404545054,-0.00995821778316262,1.5113397979736327,-0.02891007955057931,-7.4136879728106635,0.5368516797354834
23022898,-2442,-1506,9781,-608,-896,-4495,9938.0,-18.641221374045802,-11.49618320610687,35.32569956428791,-2.5933258523790053,-0.02814485484981399,-2.6904841156005856,-0.023132552310832104,-9.297980110758662,0.6457156129311309
23033030,-2263,-1878,8871,-5324,1016,-2803,10132.0,-17.27480916030534,-14.335877862595419,36.31591398346651,-2.4688756584800524,-0.05448667122022772,-1.677736813354492,-0.016798116907084163,-11.481436675436298,0.7596814903909603
23043660,-2004,-1025,6663,-3756,596,-2183,10630.0,-15.297709923664122,-7.824427480916031,34.587630543166085,-2.313607374036522,-0.08955336775697524,-1.3066355560302734,-0.010220802794916944,-14.043670541978877,0.8775270208701573
23052916,-2004,-1025,6663,-3756,596,-2183,9256.0,-15.297709923664122,-7.824427480916031,30.763830088612295,-2.1429644860011026,-0.13165806911562403,-1.3066355560302734,-0.00494211451500913,-16.487873308093214,0.9741946324350054
23062934,-1014,-107,3200,-912,-2732,2501,10018.0,-7.740458015267175,-0.816793893129771,25.68463182486943,-1.9719100136258696,-0.1757372927518186,1.4969745880126952,-7.190020962681044e-06,-19.339896840401668,1.067039721992889
23072941,615,-377,529,-1772,-272,1157,10007.0,4.694656488549619,-2.877862595419847,20.314560155548975,-1.8119959052715358,-0.21698533568682835,0.6925228302001952,0.004009806676350947,-22.386641654415072,1.142331270795224
23083046,-1004,-440,-2546,-3496,-528,1569,10105.0,-7.66412213740458,-3.3587786259541983,15.611134346474454,-1.6679233536476819,-0.2545372252852418,0.939125601196289,0.007177833588874527,-25.647623398287767,1.1957209872764012
23092970,-1588,-400,-3110,-2240,316,-491,9924.0,-12.122137404580153,-3.053435114503817,12.367379595890197,-1.5389247166660438,-0.29057209148689755,-0.29388825378417965,0.009600863476272904,-29.016209712029116,1.2217715605156843
23102979,-1029,-27,-3627,-448,-288,1317,10009.0,-7.854961832061068,-0.20610687022900764,11.084135145975429,-1.4217986451122262,-0.32697571024598,0.7882908966064452,0.011649236088061368,-32.567146242304645,1.2175947879217708
23112895,-360,-53,-1479,-4972,-2496,-759,9916.0,-2.7480916030534353,-0.40458015267175573,11.911881586375431,-1.3113156593130242,-0.36425177930088504,-0.4542997650146484,0.013639160161491038,-36.22534691585942,1.179520383524727
23122928,-200,-197,-1379,1216,1400,1925,10033.0,-1.5267175572519085,-1.5038167938931297,14.664269647856164,-1.2006198257016518,-0.40321713285886146,1.1522095489501953,0.015966020251353005,-40.057384472143255,1.1027054220242203
23132985,395,1162,1614,-3008,-628,-131,10057.0,3.015267175572519,8.870229007633588,18.876818194205192,-1.08169890880198,-0.44509928781855457,-0.07841010437011718,0.01890971630797601,-44.01898471408027,0.982965493405983
23142938,1039,977,4255,-3180,-1024,-179,9953.0,7.931297709923665,7.458015267175573,23.894194190452982,-0.9451221641411848,-0.48906972562687173,-0.10714052429199218,0.022624648628316278,-48.04605307463825,0.8180808237909468
23152899,814,1395,6153,-3432,-1848,1305,9961.0,6.213740458015267,10.648854961832061,28.99054913841766,-0.7835982480116729,-0.5322786739096121,0.7811082916259765,0.02722171435266539,-52.16833491888569,0.6024916365606986
23162945,266,936,7475,-1844,-1268,1553,10046.0,2.030534351145038,7.145038167938932,33.5007667710742,-0.5976415702163803,-0.5729606268604908,0.929548794555664,0.03270019605726965,-56.40238414824394,0.32954705647302646
23173011,147,-130,8252,-1136,-108,-811,10066.0,1.1221374045801527,-0.9923664122137404,36.922378626897675,-0.3969690346701109,-0.6119335961944532,-0.48542438659667964,0.03888633566126972,-60.70302797502374,-0.0037837105128670076
23182927,-352,-3018,6882,320,580,-4267,9916.0,-2.687022900763359,-23.0381679389313,38.96876920533728,-0.19753730970114125,-0.6502371378712548,-2.5540146209716794,0.045453456558304135,-64.97661824461538,-0.39416669559959533
23192971,-1945,-2617,6120,-120,-392,2521,10044.0,-14.84732824427481,-19.977099236641223,39.563042513155594,-0.017521186239726635,-0.6848406076236822,1.5089455963134766,0.05233680401952935,-69.32260539908346,-0.8554755114217699
23202960,-223,-252,5654,1892,-2644,2513,9989.0,-1.702290076335878,-1.9236641221374047,38.78221642692936,0.12584863304943894,-0.7070500959868489,1.504157192993164,0.0591661970237175,-73.64390918087065,-1.3824566596917107
23212974,-223,-252,5654,1892,-2644,2513,10014.0,-1.702290076335878,-1.9236641221374047,36.796799176162416,0.21908225408915039,-0.7063545348458655,1.504157192993164,0.06577094408084308,-77.96054052687194,-1.9801640767677575
23223043,-553,-436,5178,464,-2652,141,10069.0,-4.221374045801527,-3.3282442748091605,33.8405803703433,0.2549725073798821,-0.6766083808612557,0.08439560852050781,0.0719777518134394,-82.27558182731995,-2.6503028026747595
23232914,-1089,-241,4377,2368,-996,-871,9871.0,-8.312977099236642,-1.8396946564885497,30.203774073322965,0.2331286095120831,-0.6192458493347771,-0.5213374114990235,0.07749457895224186,-86.47744748686499,-3.3713240542070912
23242894,-1695,-436,2804,1192,76,-1679,9980.0,-12.938931297709924,-3.3282442748091605,26.222321176872786,0.15956941374530556,-0.5415249385227349,-1.004966146850586,0.08240883647158065,-90.6992944670652,-4.159271434795749
23252910,-534,-417,1489,-712,-644,-635,10016.0,-4.076335877862595,-3.183206106870229,22.24373354056846,0.04657421684380908,-0.45195292657967245,-0.3800795135498047,0.08664506476077832,-94.91702511550321,-5.00259441127616
23262935,-1246,-583,1473,-1264,-140,6149,10025.0,-9.511450381679388,-4.450381679389313,18.576618387162995,-0.09006665953448759,-0.3569765871865438,3.680486502075195,0.09021621809487357,-99.13058537179204,-5.891442475006354
23273103,21,129,218,1136,-1744,1413,10168.0,0.16030534351145037,0.9847328244274809,15.450511843387675,-0.2353173324379378,-0.2610856497948243,0.8457517364501953,0.09323553176094601,-103.41045126586558,-6.830291893836755
23282957,1794,-370,773,1116,460,-2115,9854.0,13.694656488549619,-2.8244274809160306,12.996740309381773,-0.37454378894493023,-0.1688936716964186,-1.265934127807617,0.09568177845743615,-107.57860745600074,-7.768109608371709
23292924,798,-158,484,-3240,308,-4247,9967.0,6.091603053435114,-1.2061068702290076,11.245689903866726,-0.48988825120209456,-0.08596114717667433,-2.542043612670898,0.0977903482682393,-111.82923440286973,-8.736985506168073
23302988,0,-810,872,-5024,656,-1195,10064.0,0.0,-6.183206106870229,10.13959014405648,-0.5628525731002869,-0.017023608213216877,-0.7152677459716796,0.09966850980327134,-116.16846061167982,-9.72897304927677
23312960,715,1196,1009,-1716,136,2833,9972.0,5.458015267175573,9.129770992366412,9.555057656183225,-0.5837272385485449,0.03591576974111852,1.695693325805664,0.10138237973865787,-120.52245922557758,-10.719462793498916
23322918,547,-685,1549,-736,48,-395,9958.0,4.175572519083969,-5.229007633587786,9.328606190915103,-0.556196160975169,0.07347213892311785,-0.23642741394042968,0.10302336905922747,-124.92710295918356,-11.711137477637605
23332968,-272,-1047,1047,-240,376,-1103,10050.0,-2.0763358778625953,-7.99236641221374,9.28155955791715,-0.49225150185385297,0.09761431755718225,-0.6602011077880859,0.10465553260918889,-129.42787159450936,-12.71060687663936
23342934,427,-324,1302,96,292,-2307,9966.0,3.2595419847328246,-2.4732824427480917,9.235005138958444,-0.40494465679666736,0.110880972712153,-1.3808558074951172,0.10626591373444233,-133.9402770668611,-13.697376685217893
23353705,244,585,2170,-1148,-360,2765,10771.0,1.8625954198473282,4.465648854961832,9.016866680852306,-0.3050532895863556,0.11616348770969884,1.6549918975830078,0.1079814930759038,-138.86288215503512,-14.756472933038832
23372981,294,643,2673,-1056,648,-1031,19276.0,2.2442748091603053,4.908396946564886,8.482820120594445,-0.20187713234640967,0.11622201422855867,-0.6171054779052734,0.11092519997413781,-147.7595452769186,-16.627744061842378
23382913,-251,829,2476,1768,512,-4139,9932.0,-1.916030534351145,6.32824427480916,7.5557967798234795,-0.10512999444699074,0.11360865839709651,-2.4774001678466795,0.11231531582916833,-152.3770587920999,-17.578716748626675
23392939,718,978,1069,-2040,-748,-1699,10026.0,5.480916030534351,7.465648854961832,6.253856157926763,-0.02464641547375076,0.11124380544161067,-1.016937155151367,0.11352356870163574,-157.05038414440742,-18.528605179019113
23403559,2131,304,-719,4460,88,2741,10620.0,16.267175572519083,2.3206106870229006,4.671795705777726,0.03147360846445365,0.11180450481555075,1.6406266876220703,0.11453612515674115,-162.00521664244215,-19.522940444567443
23412947,2131,304,-719,4460,88,2741,9388.0,16.267175572519083,2.3206106870229006,2.916926182487812,0.0616144203933037,0.11630883795485819,1.6406266876220703,0.11515783692759488,-166.38425331757298,-20.391153561393047
23422894,997,-1,416,-3796,-472,1973,9947.0,7.6106870229007635,-0.007633587786259542,1.049864085326596,0.07705187488503826,0.12383139218656276,1.1809399688720703,0.11550216999304293,-171.01976359429094,-21.299228688391036
23432922,22,-920,367,-2944,528,-1563,10028.0,0.16793893129770993,-7.022900763358779,-0.9176657412057362,0.09779662839841367,0.13178298518745135,-0.9355342987060546,0.11551373877704509,-175.68664994669624,-22.20146181693157
23442924,93,-862,607,-1008,1088,-2047,10002.0,0.7099236641221374,-6.580152671755725,-2.97936370866737,0.13800966911047,0.13662123147390473,-1.225232699584961,0.11517359078631279,-180.33273406352495,-23.08713681232539
23452940,945,320,622,400,1140,2317,10016.0,7.213740458015267,2.4427480916030535,-5.089089437869142,0.19858931337133798,0.13608799297132185,1.3868413116455078,0.11446835885297937,-184.9726256805401,-23.958933293460188
23462940,169,-40,294,-1140,164,1773,10000.0,1.2900763358778626,-0.3053435114503817,-7.1299165600231635,0.2708857449663535,0.13146433563642387,1.0612298858642577,0.11340204942305843,-189.58661430031268,-24.81360952260307
23472930,752,-308,-542,3208,436,-519,9990.0,5.740458015267175,-2.351145038167939,-8.898851759621614,0.34191884332438494,0.1275390329530449,-0.31064766540527344,0.11200467428588394,-194.17063365652743,-25.65132079319349
23482974,2049,-3,-859,388,-3308,2081,10044.0,15.641221374045802,-0.022900763358778626,-10.112962595212355,0.398612620711634,0.12968787667044743,1.2455834136962889,0.11033828048687504,-198.7470457988845,-26.476858617866352
23493077,176,-901,-2495,-360,-316,9,10103.0,1.3435114503816794,-6.877862595419847,-10.437520266925008,0.43067773494222683,0.13848759410183503,0.0053869537353515625,0.10852644085295587,-203.31210611350895,-27.289564863326035
23503000,674,1642,-3618,2648,3624,1129,9923.0,5.145038167938932,12.534351145038167,-9.539548199099348,0.4296879058936074,0.14724185125735714,0.6757634185791015,0.10679653638116918,-207.75560574036712,-28.069572451787714
23512944,1463,1216,-5360,3260,-476,389,9944.0,11.16793893129771,9.282442748091603,-7.174214538012374,0.38926215695438665,0.14759209604689105,0.2328361114501953,0.10534615331569536,-212.1688056547459,-28.83255072438456
23522932,-1226,330,-3532,1992,444,-351,9988.0,-9.358778625954198,2.519083969465649,-3.2860334782882243,0.31020643890409133,0.13569830535464802,-0.21009119567871093,0.10443441986800787,-216.56547882091164,-29.58061801527438
23532933,1319,1741,-2263,-3296,-204,3061,10001.0,10.068702290076336,13.290076335877863,1.928047237990953,0.20266710887343603,0.11118462891322557,1.8321628204345701,0.10431590136189246,-220.93913257838463,-30.313317696741965
23542920,-173,316,1147,100,-1284,-623,9987.0,-1.3206106870229009,2.4122137404580153,8.035223103535563,0.07931596322776362,0.07322873185835871,-0.37289690856933594,0.10518423042335584,-225.28805692997088,-31.032219136765267
23552936,-1019,450,3020,1824,2420,1149,10016.0,-7.778625954198473,3.435114503816794,14.455160298934814,-0.05155760266242736,0.0189435180122622,0.6877344268798827,0.10715002687532413,-229.64262922888366,-31.745516275478856
23562930,-1019,450,3020,1824,2420,1149,9994.0,-7.778625954198473,3.435114503816794,20.569853463951404,-0.18299130807893116,-0.05368971896506861,0.6877344268798827,0.11020470202348512,-233.99291351677283,-32.456384908500965
23572920,-352,705,5625,-2872,-956,25,9990.0,-2.687022900763359,5.3816793893129775,25.800909061208092,-0.30275584463263133,-0.1399839933349889,0.014963760375976562,0.11424726782469445,-238.35867606550013,-33.17463536133495
23583029,225,1276,7513,-1936,-664,1021,10109.0,1.717557251908397,9.740458015267176,29.66286487425555,-0.3949535170936785,-0.22763332090876198,0.6111199737548828,0.11914015256662887,-242.80468130795217,-33.91908791642483
23592940,188,251,6902,-1584,-1936,3385,9911.0,1.4351145038167938,1.916030534351145,31.830996789646395,-0.44737926090057345,-0.30222909347080684,2.0260931549072265,0.12445874381480017,-247.198829471109,-34.675575594552875
23602943,-456,47,5962,-2312,-1120,-2187,10003.0,-3.480916030534351,0.35877862595419846,32.19274731127742,-0.455392352342751,-0.3525331566974827,-1.3090297576904295,0.1300475456225789,-251.6732063099798,-35.47377255671303
23612946,-1,-783,5110,-1476,-3716,-2163,10003.0,-0.007633587786259542,-5.977099236641221,30.83537724972815,-0.42175549055469613,-0.37326309899373333,-1.294664547729492,0.13554943716975323,-256.1872446017032,-36.311980647475835
23622986,182,-1372,3703,744,1316,105,10040.0,1.3893129770992367,-10.473282442748092,27.988473063699963,-0.3551938670875958,-0.3666041759669389,0.06284779357910156,0.14070331990043475,-260.7542216191256,-37.19542406758713
23632915,-996,7,3138,-816,-628,3841,9929.0,-7.603053435114504,0.05343511450381679,23.960584660204464,-0.2669769317359072,-0.3402392253976049,2.299032144165039,0.14520454318881884,-265.30004581431,-38.10944861188969
23643062,1197,-597,2062,1864,516,1269,10147.0,9.13740458015267,-4.557251908396947,19.08841444188288,-0.16683354171404605,-0.30205921527947704,0.7595604766845703,0.14901650104680678,-269.9672793350541,-39.081377721882106
23652915,468,-205,1571,1652,-1060,5637,9853.0,3.572519083969466,-1.5648854961832062,13.704944104652466,-0.05966963603290189,-0.2570204773554278,3.374028689575195,0.15183619356608932,-274.51106299044164,-40.05684781835855
23663055,1433,451,-214,-1620,-2244,-575,10140.0,10.938931297709924,3.4427480916030535,8.120002183423486,0.056457063174851545,-0.2087875472867049,-0.3441664886474609,0.15376744362710434,-279.18896258648755,-41.08722647581719
23672951,1370,275,-180,-1996,-896,757,9896.0,10.458015267175572,2.099236641221374,2.6010591779797467,0.187119072040959,-0.16405351866821197,0.4531026641845703,0.15469330260078493,-283.74530580997674,-42.1124722702345
23682956,666,1298,-420,-1768,2356,4985,10005.0,5.083969465648855,9.908396946564885,-2.6385430844159163,0.33306058412241674,-0.13437197833928613,2.9837738189697265,0.15469002987732186,-288.3304479044079,-43.16257550775386
23692906,-409,-2115,-541,2964,1112,801,9950.0,-3.122137404580153,-16.14503816793893,-7.42584381963038,0.4850988106908027,-0.1314065305663153,0.479438882446289,0.15381613785118728,-292.8554281521341,-44.21564023060255
23703033,-409,-2115,-541,2964,1112,801,10127.0,-3.122137404580153,-16.14503816793893,-11.59322703751066,0.6285867020145833,-0.16004889315243584,0.479438882446289,0.15213533228219914,-297.41014970596626,-45.29392612193895
23712939,-504,-219,-737,596,-708,1589,9906.0,-3.8473282442748094,-1.6717557251908397,-14.939591879711786,0.7520375664272563,-0.21649641126020364,0.9510966094970703,0.14984167202984133,-301.80188324018457,-46.35569347481225
23722926,141,-343,-2383,1632,112,-3383,9987.0,1.0763358778625953,-2.618320610687023,-17.204322046017808,0.8498000407845911,-0.2910909420499958,-2.024896054077148,0.1470402329787946,-306.1529970006688,-47.43683134459555
23732951,-68,-74,-3639,-1772,-2272,265,10025.0,-0.5190839694656488,-0.5648854961832062,-18.078900708042656,0.9175121594660145,-0.3720771509494136,0.15861585998535155,0.143953493334832,-310.4327888902772,-48.53877338912976
23742973,517,-848,-4717,3280,-1748,237,10022.0,3.946564885496183,-6.473282442748092,-17.266719091602763,0.9466377011491627,-0.4492266161440997,0.14185644836425781,0.14086222025466438,-314.6157068295266,-49.66420632106147
23753062,798,399,-5844,3592,720,-4203,10089.0,6.091603053435114,3.045801526717557,-14.571456587242292,0.9245331066041594,-0.5162140298080539,-2.5157073944091795,0.13805908748333567,-318.7264342575875,-50.828737062912374
23762999,529,-533,-5860,5124,-1900,-6611,9937.0,4.038167938931298,-4.068702290076335,-9.99194342972765,0.8420119909586298,-0.5692269571388168,-3.957016793823242,0.1359290308889148,-322.6785677541363,-52.01375250858426
23772902,237,257,-3490,2064,-3592,4237,9903.0,1.8091603053435115,1.9618320610687023,-3.7981402012085206,0.7018808506253938,-0.6054121831640529,2.536058108520508,0.13473729216611804,-326.5290903470547,-53.238656322028405
23782934,172,1188,921,-3064,884,-527,10032.0,1.3129770992366412,9.068702290076336,3.463497427093341,0.5190501917784927,-0.625246283659263,-0.31543606872558594,0.13470799562509483,-330.3532417452258,-54.52980507095362
23792929,656,1968,2916,4240,72,2113,9995.0,5.00763358778626,15.022900763358779,11.06821826541214,0.3123318712122515,-0.6325730075220458,1.264737026977539,0.13597549298337258,-334.1040039510392,-55.8709792333247
23802957,720,319,5530,-2528,-1072,981,10028.0,5.4961832061068705,2.435114503816794,18.268396356627424,0.09896893319119382,-0.629412311196886,0.5871779571533203,0.1385427638533212,-337.82766997291856,-57.27502351338075
23812998,548,33,6365,224,-1692,-143,10041.0,4.183206106870229,0.25190839694656486,24.429833217422342,-0.1048978900761169,-0.613540446849625,-0.08559270935058594,0.14228416441368175,-341.53732225960493,-58.74199830661613
23822894,548,33,6365,224,-1692,-143,9896.0,4.183206106870229,0.25190839694656486,29.11410465567257,-0.2842394041942435,-0.5816181001169072,-0.08559270935058594,0.14690815952898548,-345.1944399588989,-60.248730080318715
23832950,-888,-285,7248,-4380,-1188,1669,10056.0,-6.778625954198473,-2.1755725190839694,32.107107184474046,-0.42613043992527944,-0.5326388195211121,0.9989806427001953,0.15228063645046697,-348.9295441806791,-61.84119291203882
23842925,-1699,-127,7662,-2996,-1924,-1619,9975.0,-12.969465648854962,-0.9694656488549618,33.42054202113461,-0.5228553834838495,-0.46914936787728884,-0.9690531219482421,0.15798470668374232,-352.6674906069005,-63.47939888777472
